"deg1","deg2"
0.00169607181918834,0.260477536811654
-0.00970815228579906,0.367437220738001
-0.0040676725991217,0.250408199408709
-0.011225207932112,0.310281310826091
0.000372511924720209,0.320459195109576
0.0139368929421351,0.382873563990486
-0.0006157770572191,0.411980878767883
-0.000536538151130729,0.320033787369879
8.85951063472085e-05,0.354195117089853
0.00456203595362242,0.324846818028302
0.00617596052531817,0.361651665124224
0.00060792143596635,0.344448385032372
0.0110579385988015,0.304511175788695
-0.00250187884143435,0.306948589375164
0.00107088935781156,0.467038368865471
0.0141165193902715,0.288190577097278
0.00681994853130081,0.252358694009917
0.00104822114181854,0.217813775399589
0.00284891647086949,0.300896273815961
-0.0063571746542129,0.349921078524489
0.00247373970198015,0.365049255498081
-0.00315677220670265,0.31352520297363
0.0109134822269383,0.286327875480492
-0.00558972091620264,0.285574749371977
-0.00792594299178593,0.338591079967825
-0.00544570310092335,0.36089044611249
-0.00490357351157937,0.294199613913187
0.0146863802069318,0.311369020322424
0.00699023360583049,0.382324221625949
-0.00462790686351034,0.300641149387757
